0.946831|24.3693|22.2672|0.149235|
0.946678|34.648|23.5506|0.153393|
0.947476|36.0178|23.4112|0.152937|
0.948799|35.6531|23.5188|0.152163|
0.948661|39.95|23.6598|0.152592|
0.95104|37.2205|23.8412|0.150023|
0.953876|34.9289|23.8837|0.147336|
0.952724|35.1301|23.6311|0.149359|
0.947478|32.9347|23.2695|0.153387|
0.947914|35.3077|23.5675|0.152281|
0.952222|33.8405|23.5876|0.148942|
0.948334|31.671|23.5079|0.150778|
0.946625|31.4406|23.398|0.151412|
0.946948|37.4486|23.4787|0.154737|
0.950815|30.1953|23.0814|0.150339|
0.951526|29.0397|23.1676|0.148766|
0.949225|41.5297|23.7607|0.153556|
0.950964|32.4745|23.4602|0.149617|
0.95286|28.1654|23.4345|0.145605|
0.950808|32.7394|23.4827|0.151784|
0.944924|43.4627|23.6063|0.157903|
0.952909|33.9834|23.6509|0.14779|
0.951534|33.7324|23.2502|0.148713|
0.94744|38.9255|23.5934|0.15235|
0.950211|30.0642|23.2025|0.148338|
0.94365|38.0615|23.7799|0.153723|
0.950119|26.603|23.1218|0.146934|
0.946503|31.293|23.1873|0.151686|
0.949027|32.9153|23.3031|0.150481|
0.949106|30.9069|22.8119|0.151418|
0.950244|29.2057|22.6356|0.149202|
0.946751|36.92|23.6072|0.153631|
0.94708|34.0519|22.7442|0.153366|
0.947263|31.5345|23.2306|0.152714|
0.948255|33.1072|23.3401|0.150763|
0.948299|34.6548|23.5473|0.150267|
0.949296|27.6966|22.682|0.149798|
0.948472|27.6299|22.7363|0.150345|
0.951036|29.4988|23.1457|0.148754|
0.949877|30.0367|23.3451|0.150591|
